/home/coq/cdd/benchmarks/xmlprocessorbugs/xml-071d221-1,241,1177,42
/home/coq/cdd/benchmarks/xmlprocessorbugs/xml-1e9bc83-1,568,2689,63
/home/coq/cdd/benchmarks/xmlprocessorbugs/xml-1e9bc83-2,585,3215,99
/home/coq/cdd/benchmarks/xmlprocessorbugs/xml-1e9bc83-3,791,4126,90
/home/coq/cdd/benchmarks/xmlprocessorbugs/xml-1e9bc83-4,1702,9293,186
/home/coq/cdd/benchmarks/xmlprocessorbugs/xml-1e9bc83-5,599,2894,96
/home/coq/cdd/benchmarks/xmlprocessorbugs/xml-1e9bc83-6,1541,7856,159
/home/coq/cdd/benchmarks/xmlprocessorbugs/xml-1e9bc83-7,1368,6969,147
/home/coq/cdd/benchmarks/xmlprocessorbugs/xml-1e9bc83-8,1203,6423,126
/home/coq/cdd/benchmarks/xmlprocessorbugs/xml-1e9bc83-9,1453,7176,165
/home/coq/cdd/benchmarks/xmlprocessorbugs/xml-2d4ec80-1,502,1923,87
/home/coq/cdd/benchmarks/xmlprocessorbugs/xml-327c8af-1,620,2255,69
/home/coq/cdd/benchmarks/xmlprocessorbugs/xml-3398ac2-2,512,1829,61
/home/coq/cdd/benchmarks/xmlprocessorbugs/xml-3398ac2-3,449,1650,78
/home/coq/cdd/benchmarks/xmlprocessorbugs/xml-3398ac2-4,1320,4641,153
/home/coq/cdd/benchmarks/xmlprocessorbugs/xml-3398ac2-5,509,1614,54
/home/coq/cdd/benchmarks/xmlprocessorbugs/xml-4c99b96-10,534,2348,60
/home/coq/cdd/benchmarks/xmlprocessorbugs/xml-4c99b96-14,920,3475,102
/home/coq/cdd/benchmarks/xmlprocessorbugs/xml-4c99b96-15,145,559,24
/home/coq/cdd/benchmarks/xmlprocessorbugs/xml-4c99b96-18,89,279,15
/home/coq/cdd/benchmarks/xmlprocessorbugs/xml-4c99b96-19,537,1918,60
/home/coq/cdd/benchmarks/xmlprocessorbugs/xml-4c99b96-3,131,402,24
/home/coq/cdd/benchmarks/xmlprocessorbugs/xml-4c99b96-4,90,218,15
/home/coq/cdd/benchmarks/xmlprocessorbugs/xml-4c99b96-5,681,2208,78
/home/coq/cdd/benchmarks/xmlprocessorbugs/xml-4c99b96-6,630,1997,108
/home/coq/cdd/benchmarks/xmlprocessorbugs/xml-4c99b96-7,1393,4005,147
/home/coq/cdd/benchmarks/xmlprocessorbugs/xml-8ede045-1,580,1612,63
/home/coq/cdd/benchmarks/xmlprocessorbugs/xml-8ede045-7,1333,2694,141
/home/coq/cdd/benchmarks/xmlprocessorbugs/xml-8ede045-8,871,1962,102
/home/coq/cdd/benchmarks/xmlprocessorbugs/xml-f053486-1,81,149,15
Subject,Query,Time,Token_remaining
