Benchmark,len(list_before_reduction),len(list_after_reduction),kendall_corr,kendall_p_value,spearman_corr,spearman_p_value
xml-4c99b96-15,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-4c99b96-15,3,3,nan,nan,nan,nan
xml-4c99b96-15,2,2,nan,nan,nan,nan
xml-4c99b96-15,14,8,0.0,1.0,0.0,1.0
xml-4c99b96-15,8,7,-1.0,1.0,-0.9999999999999999,nan
xml-4c99b96-15,7,1,-0.35634832254989923,0.31731050786291415,-0.408248290463863,0.36321746764912255
xml-4c99b96-15,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-4c99b96-15,3,3,nan,nan,nan,nan
xml-4c99b96-15,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-4c99b96-15,6,6,nan,nan,nan,nan
xml-4c99b96-15,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-4c99b96-15,4,1,-0.7071067811865477,0.17971249487899976,-0.7745966692414834,0.22540333075851657
xml-4c99b96-15,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-4c99b96-15,3,3,nan,nan,nan,nan
xml-4c99b96-15,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-4c99b96-15,6,6,nan,nan,nan,nan
xml-4c99b96-15,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-4c99b96-15,3,1,0.0,1.0,0.0,1.0
xml-4c99b96-15,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-4c99b96-15,3,3,nan,nan,nan,nan
xml-4c99b96-15,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-4c99b96-15,6,6,nan,nan,nan,nan
xml-4c99b96-15,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-4c99b96-15,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-4c99b96-15,3,3,nan,nan,nan,nan
xml-4c99b96-15,2,2,nan,nan,nan,nan
xml-4c99b96-15,9,8,nan,nan,nan,nan
xml-4c99b96-15,1,1,nan,nan,nan,nan
xml-4c99b96-15,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-4c99b96-15,3,3,nan,nan,nan,nan
xml-4c99b96-15,6,6,nan,nan,nan,nan
xml-4c99b96-15,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-4c99b96-15,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-4c99b96-15,3,3,nan,nan,nan,nan
xml-4c99b96-15,2,2,nan,nan,nan,nan
xml-4c99b96-15,8,7,0.0,1.0,0.0,1.0
xml-4c99b96-15,5,4,-1.0,1.0,-0.9999999999999999,nan
xml-4c99b96-15,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-4c99b96-15,3,3,nan,nan,nan,nan
xml-4c99b96-15,6,6,nan,nan,nan,nan
xml-4c99b96-15,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-4c99b96-15,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-4c99b96-15,3,3,nan,nan,nan,nan
xml-4c99b96-15,6,6,nan,nan,nan,nan
xml-4c99b96-15,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-4c99b96-15,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-4c99b96-15,3,3,nan,nan,nan,nan
xml-4c99b96-15,6,6,nan,nan,nan,nan
xml-4c99b96-15,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-4c99b96-15,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-4c99b96-15,3,3,nan,nan,nan,nan
xml-4c99b96-15,2,2,nan,nan,nan,nan
xml-4c99b96-15,9,8,nan,nan,nan,nan
xml-4c99b96-15,1,1,nan,nan,nan,nan
xml-4c99b96-15,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-4c99b96-15,3,3,nan,nan,nan,nan
xml-4c99b96-15,6,6,nan,nan,nan,nan
xml-4c99b96-15,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-4c99b96-15,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-4c99b96-15,3,3,nan,nan,nan,nan
xml-4c99b96-15,2,2,nan,nan,nan,nan
xml-4c99b96-15,9,9,nan,nan,nan,nan
xml-4c99b96-15,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-4c99b96-15,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-4c99b96-15,3,3,nan,nan,nan,nan
xml-4c99b96-15,6,6,nan,nan,nan,nan
xml-4c99b96-15,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-4c99b96-15,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-4c99b96-15,3,3,nan,nan,nan,nan
xml-4c99b96-15,6,6,nan,nan,nan,nan
xml-4c99b96-15,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-4c99b96-15,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-4c99b96-15,3,3,nan,nan,nan,nan
xml-4c99b96-15,6,6,nan,nan,nan,nan
xml-4c99b96-15,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-4c99b96-15,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-4c99b96-15,3,3,nan,nan,nan,nan
xml-4c99b96-15,2,2,nan,nan,nan,nan
xml-4c99b96-15,9,8,nan,nan,nan,nan
xml-1e9bc83-8,1,1,nan,nan,nan,nan
xml-1e9bc83-8,3,1,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-8,3,3,nan,nan,nan,nan
xml-1e9bc83-8,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-8,6,6,nan,nan,nan,nan
xml-1e9bc83-8,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-8,9,1,-0.4714045207910316,0.12133525035848208,-0.5477225575051661,0.12687036692367104
xml-1e9bc83-8,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-8,3,3,nan,nan,nan,nan
xml-1e9bc83-8,2,2,nan,nan,nan,nan
xml-1e9bc83-8,12,8,0.0,1.0,0.0,1.0
xml-1e9bc83-8,8,7,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-8,4,2,-0.8164965809277261,0.12133525035848208,-0.8944271909999159,0.10557280900008414
xml-1e9bc83-8,4,2,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-8,6,6,nan,nan,nan,nan
xml-1e9bc83-8,4,3,-0.7071067811865477,0.17971249487899976,-0.7745966692414834,0.22540333075851657
xml-1e9bc83-8,16,13,-0.2357022603955159,0.6547208460185769,-0.2581988897471611,0.7418011102528389
xml-1e9bc83-8,7,5,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-8,9,2,-0.6236095644623236,0.04042397933690852,-0.7245688373094719,0.02723868225026316
xml-1e9bc83-8,4,2,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-8,6,6,nan,nan,nan,nan
xml-1e9bc83-8,4,3,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-8,15,13,-0.2357022603955159,0.6547208460185769,-0.2581988897471611,0.7418011102528389
xml-1e9bc83-8,7,5,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-8,13,3,0.28941438070815306,0.23672357063785732,0.3415650255319866,0.25336369185373186
xml-1e9bc83-8,6,3,-0.7071067811865477,0.17971249487899976,-0.7745966692414834,0.22540333075851657
xml-1e9bc83-8,9,9,nan,nan,nan,nan
xml-1e9bc83-8,6,3,-0.5477225575051662,0.2785986718379625,-0.7378647873726218,0.2621352126273781
xml-1e9bc83-8,18,17,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-8,4,2,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-8,6,2,-0.7745966692414834,0.08326451666355039,-0.8660254037844386,0.05766888562243733
xml-1e9bc83-8,4,2,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-8,6,6,nan,nan,nan,nan
xml-1e9bc83-8,4,2,-0.8164965809277261,0.12133525035848208,-0.8944271909999159,0.10557280900008414
xml-1e9bc83-8,12,12,nan,nan,nan,nan
xml-1e9bc83-8,4,2,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-8,4,2,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-8,6,6,nan,nan,nan,nan
xml-1e9bc83-8,4,3,0.816496580927726,0.22067136191984693,0.8660254037844387,0.3333333333333332
xml-1e9bc83-8,16,11,1.0,1.0,0.9999999999999999,nan
xml-1e9bc83-8,3,3,nan,nan,nan,nan
xml-1e9bc83-8,1,1,nan,nan,nan,nan
xml-1e9bc83-8,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-8,3,3,nan,nan,nan,nan
xml-1e9bc83-8,6,6,nan,nan,nan,nan
xml-1e9bc83-8,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-8,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-8,3,3,nan,nan,nan,nan
xml-1e9bc83-8,2,2,nan,nan,nan,nan
xml-1e9bc83-8,8,8,nan,nan,nan,nan
xml-1e9bc83-8,8,7,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-8,2,2,nan,nan,nan,nan
xml-1e9bc83-8,4,2,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-8,6,6,nan,nan,nan,nan
xml-1e9bc83-8,8,7,-0.2357022603955159,0.6547208460185769,-0.2581988897471611,0.7418011102528389
xml-1e9bc83-8,8,7,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-8,4,2,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-8,5,4,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-8,5,4,-0.2357022603955159,0.6547208460185769,-0.2581988897471611,0.7418011102528389
xml-1e9bc83-8,12,12,nan,nan,nan,nan
xml-1e9bc83-8,4,2,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-8,4,3,-0.7071067811865477,0.17971249487899976,-0.7745966692414834,0.22540333075851657
xml-1e9bc83-8,7,5,-0.7071067811865477,0.17971249487899976,-0.7745966692414834,0.22540333075851657
xml-1e9bc83-8,12,11,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-8,12,12,nan,nan,nan,nan
xml-1e9bc83-8,4,2,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-8,4,2,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-8,6,6,nan,nan,nan,nan
xml-1e9bc83-8,12,12,nan,nan,nan,nan
xml-1e9bc83-8,4,2,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-8,4,2,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-8,6,6,nan,nan,nan,nan
xml-1e9bc83-8,8,7,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-8,9,8,nan,nan,nan,nan
xml-1e9bc83-8,1,1,nan,nan,nan,nan
xml-1e9bc83-8,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-8,3,3,nan,nan,nan,nan
xml-1e9bc83-8,6,6,nan,nan,nan,nan
xml-1e9bc83-8,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-8,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-8,3,3,nan,nan,nan,nan
xml-1e9bc83-8,2,2,nan,nan,nan,nan
xml-1e9bc83-8,8,8,nan,nan,nan,nan
xml-1e9bc83-8,8,7,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-8,2,2,nan,nan,nan,nan
xml-1e9bc83-8,4,2,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-8,6,6,nan,nan,nan,nan
xml-1e9bc83-8,12,12,nan,nan,nan,nan
xml-1e9bc83-8,4,2,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-8,4,2,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-8,6,6,nan,nan,nan,nan
xml-1e9bc83-8,12,12,nan,nan,nan,nan
xml-1e9bc83-8,4,2,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-8,4,3,-0.7071067811865477,0.17971249487899976,-0.7745966692414834,0.22540333075851657
xml-1e9bc83-8,7,5,-0.7071067811865477,0.17971249487899976,-0.7745966692414834,0.22540333075851657
xml-1e9bc83-8,12,11,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-8,12,12,nan,nan,nan,nan
xml-1e9bc83-8,4,2,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-8,4,2,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-8,6,6,nan,nan,nan,nan
xml-1e9bc83-8,12,12,nan,nan,nan,nan
xml-1e9bc83-8,4,2,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-8,4,2,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-8,6,6,nan,nan,nan,nan
xml-1e9bc83-8,8,7,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-8,9,8,nan,nan,nan,nan
xml-1e9bc83-1,1,1,nan,nan,nan,nan
xml-1e9bc83-1,3,1,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-1,3,3,nan,nan,nan,nan
xml-1e9bc83-1,2,2,nan,nan,nan,nan
xml-1e9bc83-1,9,7,0.0,1.0,0.0,1.0
xml-1e9bc83-1,5,4,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,10,1,-0.4472135954999579,0.11718508719813799,-0.5222329678670935,0.12150291881711318
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,3,3,nan,nan,nan,nan
xml-1e9bc83-1,2,2,nan,nan,nan,nan
xml-1e9bc83-1,9,7,0.0,1.0,0.0,1.0
xml-1e9bc83-1,5,4,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,3,1,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,3,3,nan,nan,nan,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,6,6,nan,nan,nan,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,8,1,-0.4999999999999999,0.12663045794761713,-0.5773502691896257,0.13397459621556135
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,3,3,nan,nan,nan,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,6,6,nan,nan,nan,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,8,1,-0.5345224838248489,0.13361440253771611,-0.6123724356957945,0.14381080871160384
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,3,3,nan,nan,nan,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,6,6,nan,nan,nan,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,7,1,-0.35634832254989923,0.31731050786291415,-0.408248290463863,0.36321746764912255
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,3,3,nan,nan,nan,nan
xml-1e9bc83-1,2,2,nan,nan,nan,nan
xml-1e9bc83-1,9,8,0.0,1.0,0.0,1.0
xml-1e9bc83-1,8,7,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,8,1,-0.3571428571428571,0.27523352407483426,-0.41239304942116123,0.30995873550624103
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,3,3,nan,nan,nan,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,6,6,nan,nan,nan,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,5,1,-0.31622776601683794,0.4795001221869535,-0.35355339059327373,0.5594043441634877
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,3,3,nan,nan,nan,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,6,6,nan,nan,nan,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,6,1,-0.5773502691896257,0.1432349075246697,-0.6546536707079772,0.15830242337545783
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,3,3,nan,nan,nan,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,6,6,nan,nan,nan,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,3,3,nan,nan,nan,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,6,6,nan,nan,nan,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,2,2,nan,nan,nan,nan
xml-1e9bc83-1,4,2,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-1,6,6,nan,nan,nan,nan
xml-1e9bc83-1,4,3,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,15,11,1.0,1.0,0.9999999999999999,nan
xml-1e9bc83-1,3,3,nan,nan,nan,nan
xml-1e9bc83-1,1,1,nan,nan,nan,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,3,3,nan,nan,nan,nan
xml-1e9bc83-1,2,2,nan,nan,nan,nan
xml-1e9bc83-1,9,9,nan,nan,nan,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,3,3,nan,nan,nan,nan
xml-1e9bc83-1,2,2,nan,nan,nan,nan
xml-1e9bc83-1,9,9,nan,nan,nan,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,3,3,nan,nan,nan,nan
xml-1e9bc83-1,6,6,nan,nan,nan,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,3,3,nan,nan,nan,nan
xml-1e9bc83-1,6,6,nan,nan,nan,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,3,3,nan,nan,nan,nan
xml-1e9bc83-1,6,6,nan,nan,nan,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,3,3,nan,nan,nan,nan
xml-1e9bc83-1,2,2,nan,nan,nan,nan
xml-1e9bc83-1,8,7,0.0,1.0,0.0,1.0
xml-1e9bc83-1,5,4,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,3,3,nan,nan,nan,nan
xml-1e9bc83-1,6,6,nan,nan,nan,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,3,3,nan,nan,nan,nan
xml-1e9bc83-1,6,6,nan,nan,nan,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,3,3,nan,nan,nan,nan
xml-1e9bc83-1,6,6,nan,nan,nan,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,3,3,nan,nan,nan,nan
xml-1e9bc83-1,6,6,nan,nan,nan,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,2,2,nan,nan,nan,nan
xml-1e9bc83-1,4,2,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-1,6,6,nan,nan,nan,nan
xml-1e9bc83-1,8,7,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-1,9,8,nan,nan,nan,nan
xml-1e9bc83-1,1,1,nan,nan,nan,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,3,3,nan,nan,nan,nan
xml-1e9bc83-1,2,2,nan,nan,nan,nan
xml-1e9bc83-1,9,9,nan,nan,nan,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,3,3,nan,nan,nan,nan
xml-1e9bc83-1,2,2,nan,nan,nan,nan
xml-1e9bc83-1,9,9,nan,nan,nan,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,3,3,nan,nan,nan,nan
xml-1e9bc83-1,6,6,nan,nan,nan,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,3,3,nan,nan,nan,nan
xml-1e9bc83-1,6,6,nan,nan,nan,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,3,3,nan,nan,nan,nan
xml-1e9bc83-1,6,6,nan,nan,nan,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,3,3,nan,nan,nan,nan
xml-1e9bc83-1,2,2,nan,nan,nan,nan
xml-1e9bc83-1,9,9,nan,nan,nan,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,3,3,nan,nan,nan,nan
xml-1e9bc83-1,6,6,nan,nan,nan,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,3,3,nan,nan,nan,nan
xml-1e9bc83-1,6,6,nan,nan,nan,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,3,3,nan,nan,nan,nan
xml-1e9bc83-1,6,6,nan,nan,nan,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,3,3,nan,nan,nan,nan
xml-1e9bc83-1,6,6,nan,nan,nan,nan
xml-1e9bc83-1,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-1,2,2,nan,nan,nan,nan
xml-1e9bc83-1,4,2,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-1,6,6,nan,nan,nan,nan
xml-1e9bc83-1,8,7,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-1,9,8,nan,nan,nan,nan
xml-1e9bc83-6,1,1,nan,nan,nan,nan
xml-1e9bc83-6,3,1,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-6,3,3,nan,nan,nan,nan
xml-1e9bc83-6,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-6,6,6,nan,nan,nan,nan
xml-1e9bc83-6,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-6,8,1,-0.4999999999999999,0.12663045794761713,-0.5773502691896257,0.13397459621556135
xml-1e9bc83-6,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-6,3,3,nan,nan,nan,nan
xml-1e9bc83-6,2,2,nan,nan,nan,nan
xml-1e9bc83-6,12,8,0.0,1.0,0.0,1.0
xml-1e9bc83-6,8,7,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-6,8,1,-0.4999999999999999,0.12663045794761713,-0.5773502691896257,0.13397459621556135
xml-1e9bc83-6,2,1,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-6,3,3,nan,nan,nan,nan
xml-1e9bc83-6,2,2,nan,nan,nan,nan
xml-1e9bc83-6,10,7,0.0,1.0,0.0,1.0
xml-1e9bc83-6,5,4,-1.0,1.0,-0.9999999999999999,nan
xml-1e9bc83-6,6,2,-0.7302967433402213,0.0640775064510595,-0.8280786712108252,0.04179468045604518
xml-1e9bc83-6,4,2,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-6,6,6,nan,nan,nan,nan
xml-1e9bc83-6,4,3,-0.7071067811865477,0.17971249487899976,-0.7745966692414834,0.22540333075851657
xml-1e9bc83-6,17,14,-0.2357022603955159,0.6547208460185769,-0.2581988897471611,0.7418011102528389
xml-1e9bc83-6,10,8,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-6,11,2,-0.5720775535473555,0.03389485352468924,-0.6708203932499368,0.02385638454012202
xml-1e9bc83-6,4,2,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-6,6,6,nan,nan,nan,nan
xml-1e9bc83-6,4,3,-0.7071067811865477,0.17971249487899976,-0.7745966692414834,0.22540333075851657
xml-1e9bc83-6,18,13,-0.2357022603955159,0.6547208460185769,-0.2581988897471611,0.7418011102528389
xml-1e9bc83-6,7,5,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-6,13,2,-0.43452409462674074,0.07565555213290069,-0.5128225940683708,0.0731205190950665
xml-1e9bc83-6,4,2,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
xml-1e9bc83-6,6,6,nan,nan,nan,nan
xml-1e9bc83-6,4,2,-0.8164965809277261,0.12133525035848208,-0.8944271909999159,0.10557280900008414
