Benchmark,len(list_before_reduction),len(list_after_reduction),kendall_corr,kendall_p_value,spearman_corr,spearman_p_value
gcc-65383,1,1,nan,nan,nan,nan
gcc-65383,1,1,nan,nan,nan,nan
gcc-65383,178,142,-0.10088459291087017,0.32679198360809336,-0.12124190522553027,0.3779063227780377
gcc-65383,420,420,nan,nan,nan,nan
gcc-65383,755,523,-0.1780318277593411,0.13645220138204817,-0.2294565309345863,0.13405605406051768
gcc-65383,667,451,0.23208822683576688,0.023491850360408746,0.310880749938103,0.019697589151470563
gcc-65383,299,288,-0.1907567565296838,0.22894788064616978,-0.23221548368826084,0.23440577801523105
gcc-65383,395,350,-0.32697669066255436,0.0488035008511826,-0.4522585073130974,0.026495447564564904
gcc-65383,239,209,-0.05582905262390824,0.7319512600487054,-0.05976872689925609,0.7765655087836597
gcc-65383,126,115,-0.035780268249652206,0.8503997612438293,-0.03319314587753389,0.8895104937596692
gcc-65383,105,70,0.1144702942944678,0.5164835977979695,0.11017748937118547,0.6437841749500539
gcc-65383,77,60,-0.07608977586438825,0.6651799120073967,-0.12871693878325638,0.5781710382763934
gcc-65383,67,65,0.02360960823249428,0.9217611027538614,0.04367853486341326,0.8873307292708181
gcc-65383,63,40,0.011922516965940004,0.9558543838132213,0.013852290962591014,0.9609215853516749
gcc-65383,34,30,-0.4733646312031287,0.1111029942419611,-0.59336610396393,0.09212027344886972
gcc-65383,27,26,0.1178511301977579,0.6985353583033387,0.13693063937629152,0.7253691359545553
gcc-65383,45,37,-0.5976143046671968,0.16551785869746993,-0.7826237921249264,0.11761376087345808
gcc-65383,11,7,-0.7071067811865477,0.17971249487899976,-0.7745966692414834,0.22540333075851657
gcc-65383,7,5,-0.4303314829119352,0.2595442224038744,-0.5408987230262506,0.26777767151474974
gcc-65383,8,8,nan,nan,nan,nan
gcc-65383,6,6,nan,nan,nan,nan
gcc-65383,7,6,-0.31622776601683794,0.4795001221869535,-0.35355339059327373,0.5594043441634877
gcc-65383,6,6,nan,nan,nan,nan
gcc-65383,7,7,nan,nan,nan,nan
gcc-65383,13,11,0.18257418583505539,0.7179816667337766,0.316227766016838,0.683772233983162
gcc-65383,9,9,nan,nan,nan,nan
gcc-65383,8,8,nan,nan,nan,nan
gcc-65383,8,5,-1.0,0.3333333333333333,-1.0,0.0
gcc-65383,6,4,-1.0,1.0,-0.9999999999999999,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,1,-1.0,1.0,-0.9999999999999999,nan
gcc-65383,3,1,-1.0,1.0,-0.9999999999999999,nan
gcc-65383,2,1,-1.0,1.0,-0.9999999999999999,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,1,-1.0,1.0,-0.9999999999999999,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,1,-1.0,1.0,-0.9999999999999999,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,3,1,-1.0,1.0,-0.9999999999999999,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,1,-1.0,1.0,-0.9999999999999999,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,1,-1.0,1.0,-0.9999999999999999,nan
gcc-65383,2,1,-1.0,1.0,-0.9999999999999999,nan
gcc-65383,3,1,-1.0,1.0,-0.9999999999999999,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,4,2,-1.0,1.0,-0.9999999999999999,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,1,-1.0,1.0,-0.9999999999999999,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,3,3,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,4,4,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,1,-1.0,1.0,-0.9999999999999999,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,1,-1.0,1.0,-0.9999999999999999,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,1,-1.0,1.0,-0.9999999999999999,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,3,3,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,5,5,nan,nan,nan,nan
gcc-65383,8,8,nan,nan,nan,nan
gcc-65383,3,1,-1.0,1.0,-0.9999999999999999,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,3,1,-0.816496580927726,0.22067136191984693,-0.8660254037844387,0.3333333333333332
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,1,1.0,1.0,0.9999999999999999,nan
gcc-65383,1,1,nan,nan,nan,nan
gcc-65383,1,1,nan,nan,nan,nan
gcc-65383,142,19,0.0801426026087199,0.6566478140941043,0.07504064914535412,0.7531967693590829
gcc-65383,46,46,nan,nan,nan,nan
gcc-65383,58,58,nan,nan,nan,nan
gcc-65383,39,32,-0.07265392195447241,0.7815112949987133,-0.09594032236002469,0.779013010093742
gcc-65383,32,32,nan,nan,nan,nan
gcc-65383,34,34,nan,nan,nan,nan
gcc-65383,40,34,0.08606629658238703,0.82159514153281,0.033806170189140665,0.9493100625278257
gcc-65383,20,20,nan,nan,nan,nan
gcc-65383,10,10,nan,nan,nan,nan
gcc-65383,11,7,-0.5958540230683373,0.05970880547406087,-0.7835467939002064,0.021415506356939402
gcc-65383,15,15,nan,nan,nan,nan
gcc-65383,13,13,nan,nan,nan,nan
gcc-65383,13,13,nan,nan,nan,nan
gcc-65383,17,17,nan,nan,nan,nan
gcc-65383,8,8,nan,nan,nan,nan
gcc-65383,6,6,nan,nan,nan,nan
gcc-65383,6,6,nan,nan,nan,nan
gcc-65383,9,9,nan,nan,nan,nan
gcc-65383,6,6,nan,nan,nan,nan
gcc-65383,7,7,nan,nan,nan,nan
gcc-65383,13,13,nan,nan,nan,nan
gcc-65383,8,8,nan,nan,nan,nan
gcc-65383,8,8,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,1,-1.0,1.0,-0.9999999999999999,nan
gcc-65383,3,1,-1.0,1.0,-0.9999999999999999,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,1,-1.0,1.0,-0.9999999999999999,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,3,3,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,5,5,nan,nan,nan,nan
gcc-65383,8,8,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,1,1,nan,nan,nan,nan
gcc-65383,1,1,nan,nan,nan,nan
gcc-65383,19,15,-0.24174688920761409,0.42542002046934857,-0.31709143089490066,0.44410466097167484
gcc-65383,36,36,nan,nan,nan,nan
gcc-65383,46,46,nan,nan,nan,nan
gcc-65383,24,23,-0.21428571428571427,0.5126907602619233,-0.24743582965269675,0.554646423221937
gcc-65383,23,23,nan,nan,nan,nan
gcc-65383,26,26,nan,nan,nan,nan
gcc-65383,26,26,nan,nan,nan,nan
gcc-65383,19,19,nan,nan,nan,nan
gcc-65383,10,10,nan,nan,nan,nan
gcc-65383,15,15,nan,nan,nan,nan
gcc-65383,13,13,nan,nan,nan,nan
gcc-65383,13,13,nan,nan,nan,nan
gcc-65383,17,17,nan,nan,nan,nan
gcc-65383,8,8,nan,nan,nan,nan
gcc-65383,6,6,nan,nan,nan,nan
gcc-65383,6,6,nan,nan,nan,nan
gcc-65383,9,9,nan,nan,nan,nan
gcc-65383,6,6,nan,nan,nan,nan
gcc-65383,7,7,nan,nan,nan,nan
gcc-65383,13,13,nan,nan,nan,nan
gcc-65383,8,8,nan,nan,nan,nan
gcc-65383,8,8,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,3,3,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,5,5,nan,nan,nan,nan
gcc-65383,8,8,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,1,1,nan,nan,nan,nan
gcc-65383,1,1,nan,nan,nan,nan
gcc-65383,15,15,nan,nan,nan,nan
gcc-65383,36,36,nan,nan,nan,nan
gcc-65383,46,46,nan,nan,nan,nan
gcc-65383,23,23,nan,nan,nan,nan
gcc-65383,23,23,nan,nan,nan,nan
gcc-65383,26,26,nan,nan,nan,nan
gcc-65383,26,26,nan,nan,nan,nan
gcc-65383,19,19,nan,nan,nan,nan
gcc-65383,10,10,nan,nan,nan,nan
gcc-65383,15,15,nan,nan,nan,nan
gcc-65383,13,13,nan,nan,nan,nan
gcc-65383,13,13,nan,nan,nan,nan
gcc-65383,17,17,nan,nan,nan,nan
gcc-65383,8,8,nan,nan,nan,nan
gcc-65383,6,6,nan,nan,nan,nan
gcc-65383,6,6,nan,nan,nan,nan
gcc-65383,9,9,nan,nan,nan,nan
gcc-65383,6,6,nan,nan,nan,nan
gcc-65383,7,7,nan,nan,nan,nan
gcc-65383,13,13,nan,nan,nan,nan
gcc-65383,8,8,nan,nan,nan,nan
gcc-65383,8,8,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,3,3,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,5,5,nan,nan,nan,nan
gcc-65383,8,8,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
gcc-65383,2,2,nan,nan,nan,nan
clang-21467,1,1,nan,nan,nan,nan
clang-21467,1,1,nan,nan,nan,nan
clang-21467,167,131,-0.03446000222764777,0.7465088708676758,-0.04837146105056676,0.7308809526092632
clang-21467,383,383,nan,nan,nan,nan
clang-21467,751,578,-0.21227630999924485,0.0728781875003739,-0.2689331471715941,0.07404041548227348
clang-21467,661,586,0.1829548735849935,0.09395674230646733,0.2659546081301955,0.0592493391724133
clang-21467,360,348,-0.1818740905143924,0.21159914323110296,-0.22611619100933772,0.21334906184718808
clang-21467,488,389,-0.34740416688982556,0.019129628667856585,-0.5059268228305878,0.005109975550331679
clang-21467,327,307,-0.22337423731498202,0.1657521231461997,-0.27584979458036984,0.16370201652766037
clang-21467,197,173,-0.3858403631416853,0.024926116973042863,-0.4777699835133843,0.018216328232869526
clang-21467,118,69,0.11854714778748665,0.4839814888477517,0.1130534212962631,0.6256052869247928
clang-21467,90,81,-0.22496063533292376,0.3165924938439606,-0.3524162756458454,0.2376044139699845
clang-21467,92,91,-0.19611613513818404,0.4226780741706355,-0.23145502494313788,0.44674159662419666
clang-21467,94,56,-0.26524794588365275,0.2577438547628209,-0.3530493940568014,0.2367036837816317
clang-21467,55,47,-0.29074190231479025,0.19483514774305022,-0.3787892449922193,0.1816856575659608
clang-21467,55,46,-0.18556740475630135,0.46893876952267,-0.21835657337057343,0.4953667595162973
clang-21467,65,55,-0.3340213285613425,0.1923794557848213,-0.3930418320670321,0.20625575661998335
clang-21467,32,19,-0.01388487185658827,0.95051731234878,-0.014804438871741961,0.9599385567036857
clang-21467,18,17,-0.4714045207910316,0.12133525035848208,-0.5477225575051661,0.12687036692367104
clang-21467,19,13,-0.5594309277855157,0.05970880547406087,-0.7074749701108396,0.033013078209725745
clang-21467,16,15,-0.35355339059327373,0.2452781168067728,-0.41079191812887456,0.27207082745361133
clang-21467,14,13,-0.2357022603955158,0.4385780260809998,-0.27386127875258304,0.47579723851802413
clang-21467,15,11,-0.4733646312031287,0.1111029942419611,-0.59336610396393,0.09212027344886972
clang-21467,15,14,-0.3571428571428571,0.27523352407483426,-0.41239304942116123,0.30995873550624103
clang-21467,12,10,-0.445435403187374,0.1432349075246697,-0.5175491695067657,0.1535642492180772
clang-21467,12,10,-0.576556660197055,0.07054600045686604,-0.7325886315065459,0.03873063222381196
clang-21467,14,13,-0.5345224838248489,0.13361440253771611,-0.6123724356957945,0.14381080871160384
clang-21467,13,10,-0.3668996928526714,0.24981744183594812,-0.48319675695112596,0.2251489167976355
clang-21467,12,11,-0.35634832254989923,0.31731050786291415,-0.408248290463863,0.36321746764912255
clang-21467,10,10,nan,nan,nan,nan
clang-21467,10,7,-0.35634832254989923,0.31731050786291415,-0.408248290463863,0.36321746764912255
clang-21467,10,9,-0.35634832254989923,0.31731050786291415,-0.408248290463863,0.36321746764912255
clang-21467,10,9,-0.5773502691896257,0.1432349075246697,-0.6546536707079772,0.15830242337545783
clang-21467,11,8,-0.5921565254637922,0.08707087224274918,-0.7572401854185359,0.0486907061641947
clang-21467,11,10,-0.35634832254989923,0.31731050786291415,-0.408248290463863,0.36321746764912255
clang-21467,10,9,-0.35634832254989923,0.31731050786291415,-0.408248290463863,0.36321746764912255
clang-21467,10,8,-0.5921565254637922,0.08707087224274918,-0.7572401854185359,0.0486907061641947
clang-21467,11,10,-0.35634832254989923,0.31731050786291415,-0.408248290463863,0.36321746764912255
clang-21467,10,8,-0.5921565254637922,0.08707087224274918,-0.7572401854185359,0.0486907061641947
clang-21467,10,9,-0.5773502691896257,0.1432349075246697,-0.6546536707079772,0.15830242337545783
clang-21467,11,10,-0.35634832254989923,0.31731050786291415,-0.408248290463863,0.36321746764912255
clang-21467,10,8,-0.35634832254989923,0.31731050786291415,-0.408248290463863,0.36321746764912255
clang-21467,10,9,-0.5773502691896257,0.1432349075246697,-0.6546536707079772,0.15830242337545783
clang-21467,11,10,-0.35634832254989923,0.31731050786291415,-0.408248290463863,0.36321746764912255
clang-21467,10,8,-0.3273268353539886,0.31731050786291415,-0.37796447300922725,0.355917683749582
clang-21467,10,9,-0.5773502691896257,0.1432349075246697,-0.6546536707079772,0.15830242337545783
clang-21467,11,10,-0.35634832254989923,0.31731050786291415,-0.408248290463863,0.36321746764912255
clang-21467,11,9,-0.2760262237369417,0.4385780260809998,-0.31622776601683794,0.48958974456442733
clang-21467,8,8,nan,nan,nan,nan
clang-21467,9,8,-0.34641016151377546,0.379775474840949,-0.39279220242478635,0.4411128091213043
clang-21467,9,8,-0.6324555320336759,0.15729920705028516,-0.7071067811865475,0.18169011381620928
clang-21467,8,8,nan,nan,nan,nan
clang-21467,8,7,-0.11547005383792514,0.7696979437812898,-0.13093073414159545,0.8047261622231061
clang-21467,9,8,-0.7071067811865477,0.17971249487899976,-0.7745966692414834,0.22540333075851657
clang-21467,7,6,-0.31622776601683794,0.4795001221869535,-0.35355339059327373,0.5594043441634877
clang-21467,6,4,0.0,1.0,0.0,1.0
clang-21467,6,6,nan,nan,nan,nan
clang-21467,6,5,0.31622776601683794,0.4795001221869535,0.35355339059327373,0.5594043441634877
clang-21467,7,4,-0.5976143046671968,0.16551785869746993,-0.7826237921249264,0.11761376087345808
clang-21467,6,6,nan,nan,nan,nan
clang-21467,6,5,-0.7071067811865477,0.17971249487899976,-0.7745966692414834,0.22540333075851657
clang-21467,6,4,-0.5976143046671968,0.16551785869746993,-0.7826237921249264,0.11761376087345808
clang-21467,7,7,nan,nan,nan,nan
clang-21467,6,5,-0.6324555320336759,0.15729920705028516,-0.7071067811865475,0.18169011381620928
clang-21467,8,6,-0.5976143046671968,0.16551785869746993,-0.7826237921249264,0.11761376087345808
clang-21467,6,6,nan,nan,nan,nan
clang-21467,7,5,-0.5976143046671968,0.16551785869746993,-0.7826237921249264,0.11761376087345808
clang-21467,6,5,-0.7071067811865477,0.17971249487899976,-0.7745966692414834,0.22540333075851657
clang-21467,8,8,nan,nan,nan,nan
clang-21467,6,6,nan,nan,nan,nan
clang-21467,8,8,nan,nan,nan,nan
clang-21467,6,6,nan,nan,nan,nan
clang-21467,6,5,-1.0,1.0,-0.9999999999999999,nan
clang-21467,2,1,-1.0,1.0,-0.9999999999999999,nan
clang-21467,3,1,-1.0,1.0,-0.9999999999999999,nan
clang-21467,2,1,1.0,1.0,0.9999999999999999,nan
clang-21467,2,2,nan,nan,nan,nan
clang-21467,2,2,nan,nan,nan,nan
clang-21467,2,2,nan,nan,nan,nan
clang-21467,3,3,nan,nan,nan,nan
clang-21467,2,2,nan,nan,nan,nan
clang-21467,2,2,nan,nan,nan,nan
clang-21467,1,1,nan,nan,nan,nan
clang-21467,1,1,nan,nan,nan,nan
clang-21467,131,20,-0.20275485341469585,0.2433525595152749,-0.3174153529142284,0.17266249809571624
clang-21467,46,46,nan,nan,nan,nan
clang-21467,67,67,nan,nan,nan,nan
clang-21467,64,49,-0.27749837403772815,0.2746508065213865,-0.3264062192355625,0.3272534865108589
clang-21467,33,31,-0.2357022603955158,0.4385780260809998,-0.27386127875258304,0.47579723851802413
clang-21467,45,44,-0.21428571428571427,0.5126907602619233,-0.24743582965269675,0.554646423221937
clang-21467,33,31,-0.2357022603955158,0.4385780260809998,-0.27386127875258304,0.47579723851802413
clang-21467,21,21,nan,nan,nan,nan
clang-21467,20,20,nan,nan,nan,nan
clang-21467,22,17,-0.46056618647183833,0.18324794067099082,-0.5790660241435863,0.17310584624513142
clang-21467,18,18,nan,nan,nan,nan
clang-21467,18,18,nan,nan,nan,nan
clang-21467,15,15,nan,nan,nan,nan
clang-21467,15,13,-0.4714045207910316,0.12133525035848208,-0.5477225575051661,0.12687036692367104
clang-21467,18,18,nan,nan,nan,nan
clang-21467,18,18,nan,nan,nan,nan
clang-21467,17,17,nan,nan,nan,nan
clang-21467,14,14,nan,nan,nan,nan
clang-21467,15,14,-0.35634832254989923,0.31731050786291415,-0.408248290463863,0.36321746764912255
clang-21467,12,12,nan,nan,nan,nan
clang-21467,12,12,nan,nan,nan,nan
clang-21467,12,12,nan,nan,nan,nan
clang-21467,12,12,nan,nan,nan,nan
clang-21467,12,12,nan,nan,nan,nan
clang-21467,13,13,nan,nan,nan,nan
clang-21467,12,12,nan,nan,nan,nan
clang-21467,12,12,nan,nan,nan,nan
clang-21467,10,10,nan,nan,nan,nan
clang-21467,10,10,nan,nan,nan,nan
clang-21467,10,10,nan,nan,nan,nan
clang-21467,10,10,nan,nan,nan,nan
clang-21467,10,10,nan,nan,nan,nan
clang-21467,10,10,nan,nan,nan,nan
clang-21467,10,10,nan,nan,nan,nan
clang-21467,10,10,nan,nan,nan,nan
clang-21467,10,10,nan,nan,nan,nan
clang-21467,10,10,nan,nan,nan,nan
clang-21467,10,10,nan,nan,nan,nan
clang-21467,10,10,nan,nan,nan,nan
clang-21467,11,11,nan,nan,nan,nan
clang-21467,10,10,nan,nan,nan,nan
clang-21467,6,6,nan,nan,nan,nan
clang-21467,8,8,nan,nan,nan,nan
clang-21467,8,8,nan,nan,nan,nan
clang-21467,9,9,nan,nan,nan,nan
clang-21467,6,6,nan,nan,nan,nan
clang-21467,6,6,nan,nan,nan,nan
clang-21467,6,6,nan,nan,nan,nan
clang-21467,6,6,nan,nan,nan,nan
clang-21467,6,6,nan,nan,nan,nan
clang-21467,6,6,nan,nan,nan,nan
clang-21467,6,6,nan,nan,nan,nan
clang-21467,6,6,nan,nan,nan,nan
clang-21467,6,6,nan,nan,nan,nan
clang-21467,7,7,nan,nan,nan,nan
clang-21467,6,6,nan,nan,nan,nan
clang-21467,8,8,nan,nan,nan,nan
clang-21467,6,6,nan,nan,nan,nan
clang-21467,4,4,nan,nan,nan,nan
clang-21467,2,2,nan,nan,nan,nan
clang-21467,3,3,nan,nan,nan,nan
clang-21467,2,2,nan,nan,nan,nan
clang-21467,2,2,nan,nan,nan,nan
clang-21467,1,1,nan,nan,nan,nan
clang-21467,1,1,nan,nan,nan,nan
clang-21467,20,19,-0.34783279649996723,0.22301746994661498,-0.4061811972299616,0.2441286818964912
clang-21467,44,44,nan,nan,nan,nan
clang-21467,65,65,nan,nan,nan,nan
clang-21467,47,46,-0.35355339059327373,0.2452781168067728,-0.41079191812887456,0.27207082745361133
clang-21467,29,29,nan,nan,nan,nan
clang-21467,42,42,nan,nan,nan,nan
clang-21467,31,31,nan,nan,nan,nan
clang-21467,21,21,nan,nan,nan,nan
clang-21467,20,20,nan,nan,nan,nan
clang-21467,16,14,-0.5345224838248489,0.13361440253771611,-0.6123724356957945,0.14381080871160384
clang-21467,18,18,nan,nan,nan,nan
clang-21467,18,18,nan,nan,nan,nan
clang-21467,15,15,nan,nan,nan,nan
clang-21467,14,14,nan,nan,nan,nan
clang-21467,18,18,nan,nan,nan,nan
clang-21467,18,18,nan,nan,nan,nan
clang-21467,17,17,nan,nan,nan,nan
clang-21467,14,14,nan,nan,nan,nan
clang-21467,15,15,nan,nan,nan,nan
clang-21467,12,12,nan,nan,nan,nan
clang-21467,12,12,nan,nan,nan,nan
clang-21467,12,12,nan,nan,nan,nan
clang-21467,12,12,nan,nan,nan,nan
clang-21467,12,12,nan,nan,nan,nan
clang-21467,13,13,nan,nan,nan,nan
clang-21467,12,12,nan,nan,nan,nan
clang-21467,12,12,nan,nan,nan,nan
clang-21467,10,10,nan,nan,nan,nan
clang-21467,10,10,nan,nan,nan,nan
clang-21467,10,10,nan,nan,nan,nan
clang-21467,10,10,nan,nan,nan,nan
clang-21467,10,10,nan,nan,nan,nan
clang-21467,10,10,nan,nan,nan,nan
clang-21467,10,10,nan,nan,nan,nan
clang-21467,10,10,nan,nan,nan,nan
clang-21467,10,10,nan,nan,nan,nan
clang-21467,10,10,nan,nan,nan,nan
clang-21467,10,10,nan,nan,nan,nan
clang-21467,10,10,nan,nan,nan,nan
clang-21467,12,12,nan,nan,nan,nan
clang-21467,7,7,nan,nan,nan,nan
clang-21467,6,6,nan,nan,nan,nan
clang-21467,8,8,nan,nan,nan,nan
clang-21467,8,8,nan,nan,nan,nan
clang-21467,9,9,nan,nan,nan,nan
clang-21467,6,6,nan,nan,nan,nan
clang-21467,6,6,nan,nan,nan,nan
clang-21467,6,6,nan,nan,nan,nan
clang-21467,6,6,nan,nan,nan,nan
clang-21467,6,6,nan,nan,nan,nan
clang-21467,6,6,nan,nan,nan,nan
clang-21467,6,6,nan,nan,nan,nan
clang-21467,6,6,nan,nan,nan,nan
clang-21467,6,6,nan,nan,nan,nan
clang-21467,7,7,nan,nan,nan,nan
clang-21467,6,6,nan,nan,nan,nan
clang-21467,8,8,nan,nan,nan,nan
clang-21467,6,6,nan,nan,nan,nan
clang-21467,4,4,nan,nan,nan,nan
clang-21467,3,3,nan,nan,nan,nan
clang-21467,2,2,nan,nan,nan,nan
clang-21467,2,2,nan,nan,nan,nan
clang-21467,1,1,nan,nan,nan,nan
clang-21467,1,1,nan,nan,nan,nan
clang-21467,19,18,-0.4472135954999579,0.11718508719813799,-0.5222329678670935,0.12150291881711318
clang-21467,42,42,nan,nan,nan,nan
clang-21467,63,63,nan,nan,nan,nan
clang-21467,46,46,nan,nan,nan,nan
clang-21467,29,29,nan,nan,nan,nan
clang-21467,42,42,nan,nan,nan,nan
clang-21467,31,31,nan,nan,nan,nan
clang-21467,21,21,nan,nan,nan,nan
clang-21467,20,20,nan,nan,nan,nan
clang-21467,15,15,nan,nan,nan,nan
clang-21467,18,18,nan,nan,nan,nan
clang-21467,18,18,nan,nan,nan,nan
clang-21467,15,15,nan,nan,nan,nan
clang-21467,14,14,nan,nan,nan,nan
clang-21467,18,18,nan,nan,nan,nan
clang-21467,18,18,nan,nan,nan,nan
clang-21467,17,17,nan,nan,nan,nan
clang-21467,14,14,nan,nan,nan,nan
clang-21467,15,15,nan,nan,nan,nan
clang-21467,12,12,nan,nan,nan,nan
clang-21467,12,12,nan,nan,nan,nan
clang-21467,12,12,nan,nan,nan,nan
clang-21467,12,12,nan,nan,nan,nan
clang-21467,12,12,nan,nan,nan,nan
clang-21467,13,13,nan,nan,nan,nan
clang-21467,12,12,nan,nan,nan,nan
clang-21467,12,12,nan,nan,nan,nan
clang-21467,10,10,nan,nan,nan,nan
clang-21467,10,10,nan,nan,nan,nan
clang-21467,10,10,nan,nan,nan,nan
clang-21467,10,10,nan,nan,nan,nan
clang-21467,10,10,nan,nan,nan,nan
clang-21467,10,10,nan,nan,nan,nan
clang-21467,10,10,nan,nan,nan,nan
clang-21467,10,10,nan,nan,nan,nan
clang-21467,10,10,nan,nan,nan,nan
clang-21467,10,10,nan,nan,nan,nan
clang-21467,10,10,nan,nan,nan,nan
